Particle 1 at 0.5 0.5 is outside domain
Particle 2 at 0 0 is outside domain
3 0.00535332 0 1.00425 1.16737e-07 0
3 0.00710352 0.00535332 1.00918 1.57067e-07 0
3 0.0073927 0.0124568 1.01468 -5.15485e-08 0
3 0.00761844 0.0198495 1.02036 -1.71068e-07 0
3 0.00780323 0.027468 1.02633 8.68911e-07 0
3 0.00788349 0.0352712 1.03244 2.24357e-06 0
3 0.00788973 0.0431547 1.03859 3.58578e-06 0
3 0.007896 0.0510444 1.04483 4.41049e-06 0
3 0.00790856 0.0589404 1.05111 4.7442e-06 0
3 0.00792749 0.066849 1.05746 5.39249e-06 0
3 0.0079529 0.0747765 1.06389 6.52144e-06 0
3 0.00797208 0.0827294 1.07036 7.10828e-06 0
3 0.00798493 0.0907015 1.0769 8.19527e-06 0
3 0.0080043 0.0986864 1.08347 9.51641e-06 0
3 0.00802377 0.106691 1.09011 1.14502e-05 0
3 0.00804991 0.114714 1.09681 1.29492e-05 0
3 0.00806964 0.122764 1.10355 1.44377e-05 0
3 0.00809612 0.130834 1.11036 1.61318e-05 0
3 0.00811611 0.13893 1.1172 1.79855e-05 0
3 0.00814294 0.147046 1.12411 2.02946e-05 0
3 0.00815643 0.155189 1.13104 2.30153e-05 0
3 0.00817677 0.163346 1.13804 2.59744e-05 0
3 0.00819723 0.171522 1.14507 2.95062e-05 0
3 0.00821781 0.17972 1.15215 3.2919e-05 0
3 0.00823851 0.187937 1.15927 3.67104e-05 0
3 0.00825933 0.196176 1.16643 4.05275e-05 0
3 0.00828027 0.204435 1.17363 4.47131e-05 0
3 0.00829431 0.212716 1.18086 4.88081e-05 0
3 0.00831547 0.22101 1.18815 5.31691e-05 0
3 0.00833675 0.229325 1.19546 5.76353e-05 0
3 0.00835102 0.237662 1.20281 6.22794e-05 0
3 0.00837252 0.246013 1.21019 6.73159e-05 0
3 0.00838693 0.254386 1.21761 7.1981e-05 0
3 0.0084014 0.262773 1.22506 7.7022e-05 0
3 0.00842323 0.271174 1.23255 8.17744e-05 0
3 0.00843053 0.279597 1.24006 8.68173e-05 0
3 0.00845254 0.288028 1.24761 9.15335e-05 0
3 0.00846729 0.29648 1.25518 9.65798e-05 0
3 0.00848211 0.304948 1.26279 0.00010135 0
3 0.00849699 0.31343 1.27042 0.000106403 0
3 0.00851943 0.321927 1.27809 0.00011113 0
3 0.00853447 0.330446 1.28579 0.000116122 0
3 0.00854202 0.338981 1.29351 0.00012079 0
3 0.00855716 0.347523 1.30125 0.000125748 0
3 0.00857237 0.35608 1.30902 0.000130376 0
3 0.00858765 0.364652 1.31682 0.000135286 0
3 0.008603 0.37324 1.32465 0.000139877 0
3 0.00861842 0.381843 1.3325 0.000144739 0
3 0.00862616 0.390461 1.34037 0.000149275 0
3 0.00864169 0.399087 1.34826 0.000154066 0
3 0.00865728 0.407729 1.35619 0.000158561 0
3 0.00866511 0.416386 1.36412 0.000163316 0
3 0.00868082 0.425051 1.37209 0.000167773 0
3 0.00868871 0.433732 1.38007 0.000172498 0
3 0.00870453 0.442421 1.38808 0.00017694 0
3 0.00871248 0.451125 1.3961 0.000181657 0
3 0.00872842 0.459838 1.40415 0.000186049 0
3 0.00873642 0.468566 1.41221 0.000190709 0
3 0.00874444 0.477303 1.4203 0.000195079 0
3 0.00875249 0.486047 1.42839 0.000199725 0
3 0.00876055 0.4948 1.43651 0.000204056 0
3 0.00877675 0.50356 1.44464 0.000208672 0
3 0.00878487 0.512337 1.4528 0.000213 0
3 0.00879302 0.521122 1.46097 0.000217612 0
3 0.00880119 0.529915 1.46915 0.000221899 0
3 0.00880939 0.538716 1.47735 0.000225872 0
3 0.00881761 0.547525 1.48557 0.000230087 0
3 0.00882585 0.556343 1.4938 0.000234024 0
3 0.00883411 0.565169 1.50204 0.000238193 0
3 0.0088424 0.574003 1.5103 0.000242112 0
3 0.00885071 0.582845 1.51858 0.000246288 0
3 0.00885904 0.591696 1.52687 0.000250183 0
3 0.0088674 0.600555 1.53518 0.000254312 0
3 0.00887578 0.609423 1.5435 0.000258184 0
3 0.00888419 0.618298 1.55183 0.000262319 0
3 0.00889262 0.627183 1.56018 0.000266171 0
3 0.00890107 0.636075 1.56854 0.00027029 0
3 0.00890107 0.644976 1.57691 0.000274145 0
3 0.00890955 0.653877 1.5853 0.000278266 0
3 0.00891806 0.662787 1.59369 0.000282108 0
3 0.0089266 0.671705 1.6021 0.00028594 0
3 0.00893516 0.680632 1.61053 0.000289762 0
3 0.00894374 0.689567 1.61896 0.000293319 0
3 0.00894374 0.69851 1.62741 0.000297098 0
3 0.00895236 0.707454 1.63586 0.000300647 0
3 0.008961 0.716407 1.64433 0.000304424 0
3 0.008961 0.725368 1.65281 0.000307957 0
3 0.00896967 0.734329 1.6613 0.000311715 0
3 0.00897837 0.743298 1.6698 0.000315248 0
3 0.00897837 0.752277 1.6783 0.000319005 0
3 0.00898711 0.761255 1.68682 0.00032253 0
3 0.00898711 0.770242 1.69534 0.000326292 0
3 0.00899587 0.779229 1.70388 0.000329828 0
3 0.00900467 0.788225 1.71243 0.000333118 0
3 0.00900467 0.79723 1.72098 0.000336602 0
3 0.0090135 0.806234 1.72955 0.000339874 0
