1 0.0001 0 0.199993 -0.484983 0
1 0.0001 0.0001 0.199982 -0.479955 0
1 0.0001 0.0002 0.199968 -0.474916 0
1 0.0001 0.0003 0.199949 -0.469867 0
1 0.0001 0.0004 0.199926 -0.464808 0
1 0.0001 0.0005 0.199899 -0.459738 0
1 0.0001 0.0006 0.199867 -0.454658 0
1 0.0001 0.0007 0.199832 -0.449567 0
1 0.0001 0.0008 0.199793 -0.444465 0
1 0.0001 0.0009 0.199749 -0.439354 0
1 0.0001 0.001 0.199702 -0.434231 0
1 0.0001 0.0011 0.199647 -0.429095 0
1 0.0001 0.0012 0.199586 -0.423946 0
1 0.0001 0.0013 0.199517 -0.418783 0
1 0.0001 0.0014 0.199441 -0.413607 0
1 0.0001 0.0015 0.199357 -0.408417 0
1 0.0001 0.0016 0.199267 -0.403213 0
1 0.0001 0.0017 0.199169 -0.397996 0
1 0.0001 0.0018 0.199064 -0.392765 0
1 0.0001 0.0019 0.198952 -0.387521 0
1 0.0001 0.002 0.198833 -0.382263 0
1 0.0001 0.0021 0.198707 -0.376992 0
1 0.0001 0.0022 0.198574 -0.371707 0
1 0.0001 0.0023 0.198428 -0.366403 0
1 0.0001 0.0024 0.198271 -0.361081 0
1 0.0001 0.0025 0.198101 -0.355739 0
1 0.0001 0.0026 0.197919 -0.350378 0
1 0.0001 0.0027 0.197725 -0.344999 0
1 0.0001 0.0028 0.19752 -0.3396 0
1 0.0001 0.0029 0.197302 -0.334183 0
1 0.0001 0.003 0.197072 -0.328747 0
1 0.0001 0.0031 0.19683 -0.323292 0
1 0.0001 0.0032 0.196576 -0.317817 0
1 0.0001 0.0033 0.196309 -0.312324 0
1 0.0001 0.0034 0.196022 -0.306805 0
1 0.0001 0.0035 0.195713 -0.301259 0
1 0.0001 0.0036 0.195383 -0.295686 0
1 0.0001 0.0037 0.195031 -0.290087 0
1 0.0001 0.0038 0.194659 -0.284461 0
1 0.0001 0.0039 0.194265 -0.278809 0
1 0.0001 0.004 0.193849 -0.27313 0
1 0.0001 0.0041 0.193413 -0.267424 0
1 0.0001 0.0042 0.192955 -0.261693 0
1 0.0001 0.0043 0.192475 -0.255934 0
1 0.0001 0.0044 0.191975 -0.25015 0
1 0.0001 0.0045 0.191453 -0.244338 0
1 0.0001 0.0046 0.190893 -0.238491 0
1 0.0001 0.0047 0.190293 -0.232608 0
1 0.0001 0.0048 0.189655 -0.226689 0
1 0.0001 0.0049 0.188978 -0.220735 0
1 0.0001 0.005 0.188263 -0.214744 0
1 0.0001 0.0051 0.187509 -0.208718 0
1 0.0001 0.0052 0.186716 -0.202656 0
1 0.0001 0.0053 0.185876 -0.19653 0
1 0.0001 0.0054 0.18499 -0.190338 0
1 0.0001 0.0055 0.184057 -0.184082 0
1 0.0001 0.0056 0.183012 -0.177727 0
1 0.0001 0.0057 0.181857 -0.171272 0
1 0.0001 0.0058 0.18059 -0.164718 0
1 0.0001 0.0059 0.179213 -0.158065 0
1 0.0001 0.006 0.177724 -0.151314 0
1 0.0001 0.0061 0.176124 -0.144464 0
1 0.0001 0.0062 0.174413 -0.137515 0
1 0.0001 0.0063 0.172591 -0.130469 0
1 0.0001 0.0064 0.170659 -0.123324 0
1 0.0001 0.0065 0.168484 -0.116072 0
1 0.0001 0.0066 0.166066 -0.108713 0
1 0.0001 0.0067 0.163407 -0.101247 0
1 0.0001 0.0068 0.160506 -0.0936757 0
1 0.0001 0.0069 0.157364 -0.0859982 0
1 0.0001 0.007 0.153981 -0.0782154 0
1 0.0001 0.0071 0.150356 -0.0703277 0
1 0.0001 0.0072 0.146492 -0.0623354 0
1 0.0001 0.0073 0.142298 -0.0542868 0
1 0.0001 0.0074 0.137775 -0.0461814 0
1 0.0001 0.0075 0.132922 -0.0380188 0
1 0.0001 0.0076 0.127738 -0.0297991 0
1 0.0001 0.0077 0.122223 -0.0215224 0
1 0.0001 0.0078 0.115648 -0.0129867 0
1 0.0001 0.0079 0.108035 -0.00423618 0
1 0.0001 0.008 0.0993494 0.00471338 0
1 0.0001 0.0081 0.089575 0.0127173 0
1 0.0001 0.0082 0.078772 0.0197622 0
1 0.0001 0.0083 0.0669823 0.0258308 0
1 0.0001 0.0084 0.0541832 0.0308923 0
1 0.0001 0.0085 0.0411495 0.0349639 0
1 0.0001 0.0086 0.0278683 0.0380693 0
1 0.0001 0.0087 0.0143632 0.0401492 0
1 0.0001 0.0088 0.000702363 0.0410896 0
1 0.0001 0.0089 -0.0130287 0.0407764 0
1 0.0001 0.009 -0.0267828 0.0413565 0
1 0.0001 0.0091 -0.0405074 0.042928 0
1 0.0001 0.0092 -0.0541668 0.045573 0
1 0.0001 0.0093 -0.0677541 0.0493047 0
1 0.0001 0.0094 -0.0804255 0.0532865 0
1 0.0001 0.0095 -0.0921952 0.0574809 0
1 0.0001 0.0096 -0.103041 0.0618348 0
1 0.0001 0.0097 -0.112943 0.0662957 0
1 0.0001 0.0098 -0.122345 0.0704079 0
1 0.0001 0.0099 -0.131251 0.0741615 0
1 0.0001 0.01 -0.139925 0.0778223 0
1 0.0001 0.0101 -0.148367 0.0813894 0
1 0.0001 0.0102 -0.156576 0.0848621 0
1 0.0001 0.0103 -0.164552 0.0882397 0
1 0.0001 0.0104 -0.172295 0.0915213 0
1 0.0001 0.0105 -0.179804 0.0947062 0
1 0.0001 0.0106 -0.187079 0.0977936 0
1 0.0001 0.0107 -0.19412 0.100783 0
1 0.0001 0.0108 -0.201056 0.103735 0
1 0.0001 0.0109 -0.207886 0.106651 0
1 0.0001 0.011 -0.214611 0.10953 0
1 0.0001 0.0111 -0.22123 0.112372 0
1 0.0001 0.0112 -0.227743 0.115177 0
1 0.0001 0.0113 -0.234151 0.117946 0
1 0.0001 0.0114 -0.240453 0.120677 0
1 0.0001 0.0115 -0.24665 0.123372 0
1 0.0001 0.0116 -0.252741 0.12603 0
1 0.0001 0.0117 -0.258791 0.128668 0
1 0.0001 0.0118 -0.264801 0.131287 0
1 0.0001 0.0119 -0.270769 0.133886 0
1 0.0001 0.012 -0.276697 0.136465 0
1 0.0001 0.0121 -0.282584 0.139025 0
1 0.0001 0.0122 -0.28843 0.141564 0
1 0.0001 0.0123 -0.294235 0.144085 0
1 0.0001 0.0124 -0.3 0.146585 0
1 0.0001 0.0125 -0.305723 0.149066 0
1 0.0001 0.0126 -0.311406 0.151527 0
1 0.0001 0.0127 -0.317048 0.153968 0
1 0.0001 0.0128 -0.322663 0.156398 0
1 0.0001 0.0129 -0.328253 0.158818 0
1 0.0001 0.013 -0.333817 0.161227 0
1 0.0001 0.0131 -0.339356 0.163626 0
1 0.0001 0.0132 -0.344868 0.166013 0
1 0.0001 0.0133 -0.350354 0.16839 0
1 0.0001 0.0134 -0.355815 0.170757 0
1 0.0001 0.0135 -0.361249 0.173112 0
1 0.0001 0.0136 -0.366658 0.175458 0
1 0.0001 0.0137 -0.37204 0.177792 0
1 0.0001 0.0138 -0.377397 0.180116 0
1 0.0001 0.0139 -0.382736 0.182433 0
1 0.0001 0.014 -0.388059 0.184744 0
1 0.0001 0.0141 -0.393364 0.187049 0
1 0.0001 0.0142 -0.398651 0.189348 0
1 0.0001 0.0143 -0.403925 0.19164 0
1 0.0001 0.0144 -0.409186 0.193925 0
1 0.0001 0.0145 -0.414432 0.196204 0
1 0.0001 0.0146 -0.419665 0.198476 0
1 0.0001 0.0147 -0.424883 0.20074 0
1 0.0001 0.0148 -0.430088 0.202998 0
1 0.0001 0.0149 -0.435279 0.205249 0
1 0.0001 0.015 -0.440457 0.207494 0
1 0.0001 0.0151 -0.445623 0.209734 0
1 0.0001 0.0152 -0.450779 0.211969 0
1 0.0001 0.0153 -0.455925 0.214199 0
1 0.0001 0.0154 -0.46106 0.216426 0
1 0.0001 0.0155 -0.466184 0.218647 0
1 0.0001 0.0156 -0.471298 0.220864 0
1 0.0001 0.0157 -0.476402 0.223076 0
1 0.0001 0.0158 -0.481494 0.225284 0
1 0.0001 0.0159 -0.486576 0.227488 0
1 0.0001 0.016 -0.491648 0.229686 0
1 0.0001 0.0161 -0.496709 0.231881 0
1 0.0001 0.0162 -0.501759 0.23407 0
